COMMODITY,COMMODITY_DESCRIPTION,EXTENDED_DESCRIPTION,QUANTITY,UNIT_OF_MEASURE,UNIT_OF_MEAS_DESC,UNIT_PRICE,ITM_TOT_AM,MASTER_AGREEMENT,CONTRACT_NAME,PURCHASE_ORDER,AWARD_DATE,VENDOR_CODE,LGL_NM,AD_LN_1,AD_LN_2,CITY,ST,ZIP,CTRY
0555444,"LIGHTS, EMERGENCY",SoundOff Pinnacle Interior Lightbar,2.0,EA,Each,603.9,1207.8,MA6400GA110000076,"Lone Star $1,207.80 see attached",DO640012122805852,12/28/2012,VS0000025138,Lone Star Products & Equipment llc,2048 FM 1960 Rd. West,,Houston,TX,77090,US
20092,Work Clothes,,0.0,,,0.0,364.0,MA1100GA150000092,"Arc Rated Clothing, GA150000092, Safety Supply",DO110016031409578,03/14/2016,SAF4069750,SAFETY SUPPLY INC,11827 TECH COM RD STE 114,,SAN ANTONIO,TX,78233-6015,US
485,"JANITORIAL SUPPLIES, GENERAL LINE",LYON BULK STORAGE RACK STER,5.0,EA,Each,847.35,4236.75,MA7400GC110000003,GRAINGER $4707.50 SEE ATTACHED,DO640015010506013,01/05/2015,WWG2097000,W W GRAINGER INC,7950 Research Blvd. Ste 101,,AUSTIN,TX,78758-8425,US
20464,"Network Components: Adapter Cards, Bridges, Connec","Crestron - 6503436 - HX-RX1-F  HDMI over Fiber Receiver w/RS-232 and IR, includes PW-1205RU power supply  23611 - Contract #DIR-SDD-2092",28.0,EA,Each,573.75,16065.0,MA5600NC160000003,23611 - Fiber Transmitters/Receivers - Convention Center,DO560016060214033,06/02/2016,V00000937148,"Communicon, Ltd.",4216 Hahn Blvd,,Fort Worth,TX,76117,US
27003425092,M026     Diphenhydramine  25mg  Capsules individually bliste,,31.0,BOX,Box,5.43,168.33,,diphenhydramine,PO930015011501492,01/15/2015,GEN2007500,MCKESSON MEDICAL-SURGICAL INC,P.O. Box 933027,,Atlanta,GA,31193-3027,US
20012100001,CAP BASEBALL PRO-STYLE COTTON COA,48EA-COA ORANGE M/L  48EA-COA ORANGE L/XL  48EA-AWU ORANGE M/L  48EA-AWU ORANGE L/XL  RC LN_______QTY DEL_____P/F_____B/O_____DEL DATE_________,192.0,EA,Each,12.87,2471.04,,material needed at wbsc,PO220014102900449,10/29/2014,VS0000032065,Sunbelt Supply LLC,3301 Sunrise,,Round Rock,TX,78665,US
2807583,"TIES, CABLE","TIE, PREFORMED, DOUBLE PIN CONSTRUCTION, 795 ALL ALUMINUM (ARBUTIS), FOR  USE ON COMBINATION C AND F NECK 2 7/8"" DIAMETER ANSI 55-4 CLASS INSULATOR.  COLOR CODED GREEN.  ON QUALIFIED PRODUCTS LIST EL-209  MIN/ MAX ADJ. FOR ESD CRITICAL MATERIALS 31JUL06 DBS",66.0,EA,Each,17.0,1122.0,MA1100GA080000084,Critical materials Supply Arrangement,DOM1100MAX22630,05/11/2012,PRI3766500,PRIESTER-MELL & NICHOLSON INC,601 E 56TH ST,,AUSTIN,TX,78751-1404,US
68002,Access Control Systems and Security Systems,"Qty 1 @ $3,770.00 Card Reader East Sub/Forensics",0.0,,,0.0,3770.0,MA8700NS120000029,New Card Reader at new Case Management Unit at East Sub,DO870018050710181,05/07/2018,ENT7054645,ENTECH SALES & SERVICE INC,199 TRADEMARK ST,,BUDA,TX,78619-3564,US
65944902003,PIPE JOINT RESTRAINT FOR PVC PIPE MJ GLANDS 8 INCH,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,60.0,EA,Each,42.9,2574.0,MA2200GA140000109,Material needed at awwbsc,DO220016012706953,01/27/2016,FER1841250,FERGUSON ENTERPRISES INC,FERGUSON WATERWORKS #1105,200 PARK CENTRAL BLVD,GEORGETOWN,TX,78626-9999,US
39330570011,BEVERAGE ELECTROLYTE GATORADE POWDER STICK ORANGE,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,40.0,PK,Pack,3.97,158.8,MA7400GC150000004,Grainger keep stock for Glen Bell warehouse,DO220017071713641,07/17/2017,WWG2097000,W W GRAINGER INC,7950 Research Blvd. Ste 101,,AUSTIN,TX,78758-8425,US
2003158,PERSONAL PROTECTIVE EQUIPMENT ENSEMBLE,Purchase of 1 pair of rubber gloves   Class 2,1.0,EA,Each,107.0,107.0,MA7400S060166,LCRA Rubber Good Invoice T4M-0010924,DOM1100MAX37275,02/13/2014,LOW2955750,LOWER COLORADO RIVER AUTHORITY,3625 LAKE AUSTIN BLVD,,AUSTIN,TX,78703-3501,US
71598,"BOOKS, LIBRARY",,0.0,,,0.0,48144.43,MA8500GA130000064,"Ingram, Books, GF, (4,435)",DO850014051913598,05/19/2014,ING7130330,INGRAM LIBRARY SERVICES INC,ONE INGRAM BLVD.,,LA VERGNE,TN,37086-1986,US
28523,"Conduit Fittings, Steel: Boxes, Bushings, Clamps,","CONDUIT, FLEXIBLE, WATER TIGHT, 2 INCH, MOISTURE AND OIL PROOF PVC  JACKET OVER GALVANIZED FLEXIBLE CONDUIT,  TYPE UL,UV RESISTANT,UL LISTED,  50 FOOT ROLL.  ON QUALIFIED PRODUCTS LIST EL-415",250.0,FT,Foot,4.49,1122.5,MA1100GA150000026,Generated by reorder 6/1/16 7:12 AM.,DOM1100MAX58691,06/02/2016,STU8321064,STUART C IRBY COMPANY,6517 Burleson Road,5221 Industrial Way Dr,Austin,TX,78744,US
8907519,"ACTUATOR PARTS AND ACCESSORIES, BRAND LISTED OR EQ","Direct Coupled Actuator 90"" 24VAC/DC 2-10 VDC Input #NMB24-R",1.0,EA,Each,143.12,143.12,,Direct coupled Actuator  MAX PO# 7043,PO810016071103662,07/11/2016,TEM8318453,TEMPERATURE CONTROL SYSTEMS INC,2301 DENTON DR STE F,,AUSTIN,TX,78758-4527,US
72582,"Two-Way Radio Supplies, Parts, and Accessories",Tessco 371328 - 467.40,30.0,EA,Each,15.58,467.4,MA6400GA070000042,Tessco parts (s/n's attached) - 1610.06 w/disc = 1593.95,DO640009111304077,11/13/2009,TES8311882,TESSCO INC,11126 MCCORMICK RD,,HUNT VALLEY,MD,21031-1404,US
71598,"BOOKS, LIBRARY",,0.0,,,0.0,108.9,MA8500GA130000064,"Ingram, Books, AE/GF, (2)",DO850014051313195,05/13/2014,ING7130330,INGRAM LIBRARY SERVICES INC,ONE INGRAM BLVD.,,LA VERGNE,TN,37086-1986,US
67044105010,NIPPLE GALV IRON 1/4 X 3 IN,RC LN_____ QTY DEL______ P/F_____ B/O______ DEL DATE___________,5.0,EA,Each,0.46,2.3,MA2200GA080000089,material needed at wbsc,DO220009102802648,10/28/2009,MUN8318117,MUNICIPAL WATER WORKS SUPPLY LP,6959 STATE HIGHWAY 276,,ROYSE CITY,TX,75189-5948,US
8856040,FERRIC SULFATE (FESO4),,5532.0,LB,Pound,0.6569,3633.97,MA2200GA110000104,FERRIC SULFATE (FESO4),DO220014022808898,02/28/2014,V00000911404,ALTIVIA CHEMICALS LLC,1100 LOUISIANA STE 4800,,HOUSTON,TX,77002,US
20072152047,SHIRT UNIFORM L/S APD NAVY SZ 18-1/2 X 35,,3.0,EA,Each,38.9,116.7,MA7400GA070000015,apd shirts s/s and long,DO740011010707955,01/07/2011,FEC7153945,FECHHEIMER BROS CO,4545 MALSBARY RD,,CINCINNATI,OH,45242-9573,US
20092,Work Clothes,MIKE SASSER,0.0,,,0.0,137.5,MA9300GA110000054,UNIFORM MIKE SASSER,DO930013032611097,03/26/2013,MIL3235500,MILLER UNIFORMS & EMBLEMS INC,650 CANION ST,,AUSTIN,TX,78752-3510,US
58010,Band Instruments and Accessories,GLEN ESK GRAINED LEATHER VELCRO KILT BELT SIZE: 30-43 COLOR: BLACK   PRICING AWARDED THROUGH SOLICITATION RFQ870023442EA,1.0,EA,Each,20.0,20.0,,BAGPIPE MATERIALS & ACCESSORIES FOR HONOR GUARD,PO870015043002916,04/30/2015,HEN8308016,HENDERSON IMPORTS LTD,2584 GARFIELD RD N STE 43,,TRAVERSE CITY,MI,49686-5145,US
20811,"Application Software, Microcomputer",AutoVu Patroller Back Office Review and Reporting Software Mobile License,0.0,,,0.0,958.0,,Automated License Plate Reader,CT560010080401433,08/17/2010,VS0000030269,Genetec Inc.,2280 Alfred-Nobel Blvd.,Suite 400,Saint-Laurent,,H4S 2A4,CA
2859588,"SWITCHES, FLOAT",,1.0,EA,Each,56.99,56.99,,"Float Switch, pump down",PO220009110200993,11/02/2009,HAM2197750,HAMILTON ELECTRIC WORKS INC,3800 AIRPORT BLVD,,AUSTIN,TX,78722-1399,US
0221558,"MOWER/SHREDDER PARTS, JOHN DEERE",,1.0,EA,Each,110.0,110.0,,Technical Manuals for Aviation Fleet Services,PO810017060502600,06/05/2017,VC0000102892,COUFAL-PRATER EQUIPMENT LLC,4000 W 2ND ST,,TAYLOR,TX,76574,US
06017,"TIRES, TUBES, LINERS & VALVES","FOR ABIA Unit #476 Cat Skidsteer  1 EA, Service Call=$30.00  4 Ea, 1216.5 Bossman Gripsteel II L-4, TL 14, Primex, #138267 @$275.00=$1100.00  4 EA, Med Truck Valve stem, @ $2.50=$10.00",0.0,,,0.0,1240.0,MA7800NA150000125,Replace 4 tires on ABIA #476,DO810017081014752,08/10/2017,VC0000103288,YOUNGBLOOD AUTOMOTIVE & TIRE LLC,375 LOUIS HENNA WEST,,AUSTIN,TX,78728,US
47599,"MEDICAL, DENTAL AND LAB SUPPLY PER PRICE AGREEMENT",Medical Supplies,0.0,,,0.0,954.24,MA9100GA100000055,Medical Supplies,DO910011101300942,09/30/2011,GEN2007500,MCKESSON MEDICAL-SURGICAL INC,8741 LANDMARK RD,,RICHMOND,VA,23228-2801,US
20811,"Application Software, Microcomputer",PRESENTER 7,3.0,EA,Each,478.79,1436.37,MA5600NC090000056,Adobe Presenter - 930834,DO560009100500318,11/13/2009,PCM8313397,PC MALL GOV,2555 W 190TH ST,,TORRANCE,CA,90504-6002,US
11000,"BELTS AND BELTING: CONVEYOR, ELEVATOR, POWER TRANS",Freight,1.0,EA,Each,112.86,112.86,MA8100GA090000008,Conveyor Belt  MAX PO# 4591 PR # 2655,DO810014070216150,07/02/2014,BEA0622750,APPLIED INDUSTRIAL TECHNOLOGIES INC,4616 W Howard Ln Ste 965,,AUSTIN,TX,78728-6326,US
46537670001,Laryngoscope Blade.  Metal. Disposable. Single Use.,,4.0,BOX,Box,80.0,320.0,,Laryng blades - emergency patient care for stoclk,PO930017121200676,12/12/2017,VS0000034799,"NOVAMED USA, INC.",4 WESTCHESTER PLAZA,,ELMSFORD,NY,10523,US
2808090,"CABLE, POWER, TYPE XLPE","CABLE, POWER, ALUMINUM, 15KV 1/0 A WG, 1 CONDUCTOR, XLPE 100% INSULATION,  FULL NEUTRAL, PER SPECIFICATION E-1517, ON QPL EL-1472.  REEL SHALL BE NON-RETURNABLE WOOD WITH PRESSED IN METAL HUB 3-1/16"" OR  GREATER ARBOR HOLE. STEEL PLATE HUBS ARE NOT ACCEPTED.  MAX FLANGE  MEASUREMENT 66"" AND MAX OUTSIDE TO OUTSIDE MEASUREMENT 42"".PURCHASING FOOT-  AGE SHALL BE 2500 FT, + OR - 10%.  BEGIN STOCKING PER NEW DCS ON 06/17/98.",2750.0,FT,Foot,2.04,5610.0,MA1100GA080000084,Critical materials Supply Arrangement,DOM1100MAX48806,05/01/2015,PRI3766500,PRIESTER-MELL & NICHOLSON INC,601 E 56TH ST,,AUSTIN,TX,78751-1404,US
47599,"MEDICAL, DENTAL AND LAB SUPPLY PER PRICE AGREEMENT","Amber Glass Bottles with Dropper Assemblies, 1 oz., 7-405-3-DZ, Pack of 12  Item #: 470125-906  1 @ 11.70",0.0,,,0.0,11.7,MA8700GA160000081,Chemical and equipment for evidence processing,DO870017110802665,11/08/2017,VWR5019500,VWR INTERNATIONAL LLC,ATTN: BIDS DEPT,1050 SATELLITE BLVD NW,SUWANEE,GA,30024-2883,US
2857441,"DEAD END HARDWARE, ELECTRICAL","CLAMP, WEDGE TYPE, FOR SERVICE DROPS, COMPLETE WITH STRAIGHT  HEAVY GUAGE STAINLESS STEEL BAIL, FOR #1/0 (6/1) ACSR.  On Qualified Products List EL652  THIS ITEM WILL BE REPLACED BY ITEM 00000019428 WHEN STOCK IS DEPLETED.  REMOVE FROM KRAMER 114D REPLACED BY CSN 0-19428 DKOKAS 02SEP09  REACTIVATE KRAMER 114D MIN/MAX 200/400 PER D.BALZER T.BREEDING 18SEP09  REACTIVATED PER STANDARDS D. PATRICK 21SEP09 DBS.",100.0,EA,Each,1.52,152.0,MA1100GA080000084,Critical materials Supply Arrangement,DOM1100MAX59969,07/28/2016,PRI3766500,PRIESTER-MELL & NICHOLSON INC,601 E 56TH ST,,AUSTIN,TX,78751-1404,US
28586,"Transformers, Power Distribution (Incl. Fluid Fill",auto17622-4-19519,2.0,EA,Each,6240.0,12480.0,MA1100GA080000080,kramer,DO110010040916685,04/09/2010,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
46507435008,Ascensia CONTOUR Glucometer Check Strip EMS Model Bayer -Blo,D003.1   Glucometer Check Strip BAYER HEALTHCARE Item Number 7099C,213.0,BOX,Box,19.59,4172.67,MA9300GA120000098,medical supplies,DO930013070917156,07/09/2013,HEN8311513,HENRY SCHEIN INC,135 DURYEA RD M460,,MELVILLE,NY,11747-3834,US
6705540,HOSE AND SPRAY FOR KITCHEN SINKS,Seasons Anchor Point Pull Out Kitchen Faucet,1.0,EA,Each,96.76,96.76,,Kitchen remodel Kramer E,CT110010101500049,10/15/2010,USA7060185,HD SUPPLY FACILITIES MAINTENANCE LTD,PO BOX 9004,,GURNEE,IL,60031-9001,US
42056,"Library Furniture: Book Trucks, Card Cabinets, Car",,0.0,,,0.0,4223.0,,DEMCO BOOK CARTS,PO850014091105553,09/11/2014,DEM1521750,DEMCO INC,BID DEPT,PO BOX 7488,MADISON,WI,53707-7488,US
7452114,"ASPHALTIC CONCRETE, HOT MIX, IN ACCORDANCE WITH IT",,7.0,TON,Ton,56.0,392.0,MA6200GA120000082,APAC Texas/ Hot Mix/ various sections,DO620016050312392,05/03/2016,VC0000102792,APAC-TEXAS INC,1320 Arrow Point Dr,Suite 600,Cedar Park,TX,78613,US
2858423,"BUSHINGS, TRANSFORMER","TERMINAL, BUSHING PLUG, 8.3/14.4 KV FOR TRANSFORMER BUSHING  WELL, LOAD BREAK.  On Qualified Products List EL942",24.0,EA,Each,23.75,570.0,MA1100GA080000082,Critical materials Supply Arrangement,DOM1100MAX32975,08/12/2013,STU8321064,STUART C IRBY CO,PO BOX 1819,,JACKSON,MS,39215-1819,US
44561102004,SHOVEL SQUARE POINT LONG HANDLE,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE___________,8.0,EA,Each,10.95,87.6,,material needed at wbsc,PO220010040202615,04/02/2010,ACE7163805,HAVERDA ENTERPRISES INC,5005 E BEN WHITE BLVD,,AUSTIN,TX,78741-7301,US
19085,Sodium Phosphates and Polyphosphates,LIQUID PHOSPHATE - Bulk delivery to DAVIS WTP.,7526.49905,GAL,Gallon,5.27,39664.65,MA2200GA120000078,Sodium Phosphates and Polyphosphates/Davis WTP/Roemer,DO220015060314665,06/03/2015,SHA8305686,SHANNON CHEMICAL CORP,PO BOX 376,,MALVERN,PA,19355-0376,US
28586,"Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, PAD MOUNT, 50 KVA, 120/240 VOLT,  WITH BAYONET FUSING, PER SPEC E-1581 DATED 6/01/2009.  0-19521 REPLACES 0-7027",7.0,EA,Each,2967.0,20769.0,MA1100GA080000080,Critical materials Supply Arrangement,DOM1100MAX31092,05/13/2013,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
20424,"Controllers, Programmable: Industrial Control Devi",,1.0,EA,Each,1352.68,1352.68,,quantum i/o card for thickner complex lpu pannel,PO220011032503960,03/25/2011,DEA1478500,DEALERS ELECTRICAL SUPPLY,4700 SUNSET TRL,,AUSTIN,TX,78745-1313,US
47541481003,22LD90 GLOVES DISPOSABLE NONSTERILE NITRILE LARGE,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,300.0,EA,Each,10.6,3180.0,MA7400GC130000008,Large nitrile gloves for Webberville warehouse,DO220017032208828,03/22/2017,MSC6003170,SID TOOL CO INC,121 Interpark Blvd Ste 1203,,SAN ANTONIO,TX,78216,US
72064,"Sewage and Sludge Pumps, Submersible","HPGHX750FD, GRINDER PUMP, HYDROMATIC MODEL HPGHX750FD, 7.5 HP, 3450 RPM, 460 VOLT, 3 PHASE, 52702-039-7, ADVANCED MECHANICAL QUOTE 020323, RFQ2013_BID_0037",1.0,EA,Each,4952.55,4952.55,,"ADVANCEDMECH, PUMP",PO220013110700726,11/07/2013,ADV7006930,ADVANCED MECHANICAL SYSTEMS INC,PO BOX 19261,,AUSTIN,TX,78760-9261,US
28586,"Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, PAD MOUNT, 100 KVA, 120/240 VOLT,  WITH BAYONET FUSING, PER SPEC E-1581 DATED 6/01/2009.  0-19523 REPLACES 0-7025",6.0,EA,Each,5000.0,30000.0,MA1100GA080000083,Critical materials Supply Arrangement,DOM1100MAX10022,12/13/2010,KBS6049140,KBS ELECTRICAL DISTRIBUTORS INC,PO BOX 40748,,AUSTIN,TX,78704-,US
20085,"Uniforms, Blended Fabric",R3950: Uniform Rental/Laundry- Litter Abatement,0.0,,,0.0,608.32,MA7400NA130000062,R3950: Uniform Rental/Laundry-Litter Abatement Feb-2016,DO150016031109492,03/01/2016,UNI8303823,"UNIFIRST HOLDINGS, INC",6000 Bolm Rd.,,AUSTIN,TX,78721-3631,US
1107446,"BELTS, V, PULLEY GROOVE B (GATES OR EQUAL)","VBA54, A-54 V-Belt",6.0,EA,Each,9.56,57.36,,V-Belts for Fan Coil Units,PO810014033102968,03/31/2014,AUS0388250,AUSTIN ARMATURE WORKS LP,304 COMMERCIAL DR,,BUDA,TX,78610-3507,US
20092,Work Clothes,GEORGE POULOS,0.0,,,0.0,613.83,MA9300GA110000054,UNIFORM GEORGE POULOS,DO930013100800862,10/08/2013,MIL3235500,MILLER UNIFORMS & EMBLEMS INC,650 CANION ST,,AUSTIN,TX,78752-3510,US
72582,"Two-Way Radio Supplies, Parts, and Accessories","760-870 1/4 Wave Ant, Titanium Gray",30.0,EA,Each,5.94,178.2,MA6400GA110000013,"TESSCO $1,443.06 SEE ATTACHED",DO640015122205268,12/22/2015,TES8311882,TESSCO INC,11126 MCCORMICK RD,,HUNT VALLEY,MD,21031-1404,US
48572100001,HANDLE FLAT WAY MOP HEAD,RC LN______QTY DEL______P/F____B/O____DEL DATE________,12.0,EA,Each,4.34,52.08,MA7400GA120000103,material needed at awgbsc,DO220013062516360,06/25/2013,GUL2165000,GULF COAST PAPER CO INC,519 Tradesmen Park,,Hutto,TX,78634,US
1751590,"WASHERS, TUBE & PIPET",Austin Bolt - 10NLETZ - 10.00,5.0,CONT,Container,2.0,10.0,,Austin Bolt -Quote 70570 - 425.09,PO640010042805964,04/29/2010,AUS0396750,AUSTIN BOLT CO,2001 RUTLAND DR,,AUSTIN,TX,78758-5421,US
63048100011,PAINT SPRAYON WHITE 13 OZ JCAN,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE________,20.0,EA,Each,1.5232,30.46,,material needed at Gbsc,PO220013121301304,12/16/2013,ACE7163805,HAVERDA ENTERPRISES INC,5005 E BEN WHITE BLVD,,AUSTIN,TX,78741-7301,US
6305646,"PAINT, INTERIOR, ENAMEL, GLOSS",,1.0,GAL,Gallon,45.09,45.09,,June 2011 - Purchase of Paint for Waller Creek - WO 126233.1,PO740011061005683,06/10/2011,CLE8311044,CLEMENT'S PAINT & DECORATING INC,"1211 W 6th St, Ste 900",,AUSTIN,TX,78703,US
28595,"Wiring Devices: Adapters, Caps, Connectors, Extens","TERMINATION KIT, OUTDOOR, COLD SHRINK, SILICONE RUBBER, WITH SEALING  COMPOUNDS, MEETS IEEE STD. 48-1996, CABLE INSULATION OD RANGE=.64-1.08  WITH 150 KV BIL-15 KV CONDUCTOR RANGE #2-4/0, FOR USE WITH 15KV 1/0 AWG  ALUMINUM CABLE. ON QPL EL-1508.  REPLACES 0000001376 PER STANDARDS COMMITTEE 5/18/04.  DEPLETE STOCK OF  0000001376 BEFORE ORDERING.",30.0,EA,Each,45.0,1350.0,MA1100GA080000080,Critical materials Supply Arrangement,DOM1100MAX21156,03/09/2012,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
83223100002,TAPE DECTECTABLE BLUE 12IN. X 1000FT. MARKED WATER LINE,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,5.0,RL,Roll,95.0,475.0,,Materials needed at Webberville warehouse,PO220015082704355,08/27/2015,HUG8319237,HD SUPPLY WATERWORKS LTD,1301 WELLS BRANCH PKWY,,PFLUGERVILLE,TX,78660,US
20710,COMPUTER ACCESSORIES AND SUPPLIES,MATERIAL:CBLOP-F00691   DESCRIPTION: LIND CBLOP-F00691-POWER CABLE  U.S. COMMUNITIES IT PRODUCTS & SERVICES( # 4400001195 (RQ09-997736-42B)),0.0,,,0.0,342.94,,FRONT AND REAR EPCR CHARGER,CT930014021800311,02/18/2014,COM7062925,INSIGHT PUBLIC SECTOR INC,2525 BROCKTON STE 390,,AUSTIN,TX,78758,US
2859553,"LUGS, COMPRESSION TYPE AND SOLDERING TYPE","LUG, COMPRESSION, NEMA TWO-HOLE, 500 MCM, ALUMINUM AND COPPER RATED. FOR  1/2"" BOLTS.  ON QUALIFIED PRODUCTS LIST EL-1504  *CROSS REFERENCE NOTE: 00000001368 REPLACES 285-26-315-007 * BILL G.5/18/99  PER GARY NOBLE 6/99",152.0,EA,Each,7.5,1140.0,MA1100GA080000083,Critical materials Supply Arrangement,DOM1100MAX29141,02/20/2013,KBS6049140,KBS ELECTRICAL DISTRIBUTORS INC,504 E ST ELMO,,AUSTIN,TX,78745,US
36022,"Installation Supplies: Adhesive Edge Strip, Seam T",51120 terminal,1.0,PK,Pack,6.1,6.1,MA6400GA110000013,Tessco $1597.61  see attached,DO640011042115156,04/21/2011,TES8311882,TESSCO INC,11126 MCCORMICK RD,,HUNT VALLEY,MD,21031-1404,US
54523,"Impact Tools, Air Powered (Not Road Building)",QUOTE # 13396078-,0.0,,,0.0,7936.44,MA7400GC130000008,FLUKE 718-300G CALIBRATOR (4) AND HARD CASES (4)- QUOTE # 13,DO220013082820302,08/28/2013,MSC6003170,SID TOOL CO INC,121 Interpark Blvd Ste 1203,,SAN ANTONIO,TX,78216,US
28080,"Underground Cables and Wires, Solid and Stranded,","CABLE,15KV,1000 MCM,COMPACT COPPER,JACKETED, REDUCED CONCENTRIC NEUTRAL, SINGLE CONDUCTOR,EPR INSULATION. ON QUALIFIED PRODUCTS LIST EL-1532 AND PURCHASING SPEC E-992.",1632.0,FT,Foot,19.85,32395.2,MA1100GA170000044,critical materials supply arrangement (CMSA),DOM1100MAX77416,09/04/2018,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
20092,Work Clothes,ERIC PACK,0.0,,,0.0,426.03,MA9300GA110000054,UNIFORM ERIC PACK,DO930013052914707,05/29/2013,MIL3235500,MILLER UNIFORMS & EMBLEMS INC,650 CANION ST,,AUSTIN,TX,78752-3510,US
44561102002,SHOVEL ROUND POINT LONG HANDLE,RC LN_____QTY DEL____ P/F____ B/O___ DEL DATE_____,12.0,EA,Each,10.95,131.4,,Material Needed At GBSC,PO220012061805280,06/18/2012,ACE7163805,HAVERDA ENTERPRISES INC,5005 E BEN WHITE BLVD,,AUSTIN,TX,78741-7301,US
28506,"Ballasts, All Kinds","UNIVERSAL BALLAST KIT, BALLAST AND CAPACITOR SHALL HAVE MUTLIPLE MOUNTING  CONFIGURATIONS, SO IT FITS ALL MANUFACTURERS. KIT MUST INLCUDE BALLAST,  MOUNTING HARDWARE, CAPACITOR, AND LAMP IGNITOR. BALLAST SHALL BE DESIGNED  FOR A 250W HPS MUTLITAP FIXTURE.  ON QPL EL-14264.",10.0,EA,Each,54.99,549.9,MA1100GA140000030,Generated by reorder 9/8/15 2:05 PM.,DOM1100MAX51969,09/08/2015,AME0202250,FACILITY SOLUTIONS GROUP INC,610 W POWELL,,AUSTIN,TX,78753-5935,US
5154584,"PARTS, TORO MOWER (TORO OR EQUAL)",,0.0,,,0.0,6508.89,MA7800GA110000077,Toro Parts,DO780011071521062,07/15/2011,PRO8308760,PROFESSIONAL TURF PRODUCTS L P,5026 SERVICE CENTER DR,,SAN ANTONIO,TX,78218-5517,US
80534,"Bicycles, Tricycles, etc. (For Exercise Bikes See","Trek Police Bikes, Black with 29"" wheels, Size 15""- 23"" based on Officer needs.   please coordinate the bike sizes with Cpl. Carlisle, 512/974-5492",21.0,EA,Each,1220.0,25620.0,MA8700GA170000031,Trek Police Bikes,DO870017101301046,09/30/2017,VS0000023008,Mellow Johnny's LLC,400 Nueces,,Austin,TX,78701,US
2808090,"CABLE, POWER, TYPE XLPE","CABLE, POWER, ALUMINUM, 15KV 1/0 AWG, 3 CONDUCTOR, XLPE 133% INSULATION,  1/3 NEUTRAL, PER SPECIFICATION E-1531D, ON QPL EL-1473.  REDUCED NEUTRAL ONLY. REEL SHALL BE NON-RETURNABLE WOOD WITH PRESSED IN  METAL HUB 3-1/16"" OR GREATER ARBOR HOLE. STEEL PLATE HUBS ARE NOT ACCEPTED.  HOLE MAX FLANGE MEASUREMENT SHALL BE 66""  AND MAX OUTSIDE TO OUTSIDE MEASUREMENT 42"".  PURCHASING FOOTAGE SHALL BE  3000 FT, + OR - 10%.  BEGIN STOCKING PER NEW DCS ON 6/17/98.",3180.0,FT,Foot,1.85,5883.0,MA1100GA080000080,Critical materials Supply Arrangement,DOM1100MAX21156,03/09/2012,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
88011,Audio Visual Equipment and Supplies (Not Otherwise,Panasonic U5 Series 42-inch LCD TV -  TC-L42U5 VIERA 1080p HDTV,1.0,EA,Each,434.99,434.99,,#16403-Panasonic 42 inch LCD TV,PO560012111901025,11/19/2012,XNE8304862,XNET SYSTEMS INC,14450 TC Jester Blvd,Suite 120,HOUSTON,TX,77014,US
39330574006,BEVERAGES W/ELECTROLYTE FRUIT PUNCH GATORADE/POWERADE,RC LN_____ QTY DEL_____ P/F______ B/O_____ DEL DATE___________,32.0,PKG,Package,2.79,89.28,MA7400GC090000005,material  needed at wbsc,DO220010032315100,03/23/2010,WWG2097000,W W GRAINGER INC,7950 Research Blvd. Ste 101,,AUSTIN,TX,78758-8425,US
20811,"Application Software, Microcomputer","1 each Together Nintex Workflow (Ent) & Nintex Forms (Ent) @ $31,686.17  1 each Together Nintex Workflow (Ent) & Nintex Forms (Ent) Software Assurance @ $6,348.55  2 each Together Nintex Workflow (Ent) & Nintex Forms (Ent) Premium Support @ $3,751.76  Total: $41,786.48",0.0,,,0.0,41786.48,,Nintex High-Availability License & support Magic #38944,CT810018091700767,09/17/2018,SHI7164260,SHI-GOVERNMENT SOLUTIONS INC,1250 S CAP OF TX HWY STE II350,,AUSTIN,TX,78746-6483,US
20811,"Application Software, Microcomputer",1005817-Donna Lee Bliss-  VSPREMWMSDN ALNG LICSAPK MVL,1.0,EA,Each,3259.77,3259.77,MA5600NC090000056,1005817-Donna Lee Bliss-  VSPREMWMSDN ALNG LICSAPK MVL,DO560010050719456,05/07/2010,DEL1512250,DELL MARKETING LP,SLG-R2E-07,,ROUND ROCK,TX,78682-0001,US
